7.250800000000e+000,7.229778019805e+000
7.244300000000e+000,7.228756769320e+000
7.219600000000e+000,7.227735416835e+000
7.208800000000e+000,7.226713969960e+000
7.232000000000e+000,7.225692436428e+000
7.236900000000e+000,7.224670823986e+000
7.224300000000e+000,7.223649140391e+000
7.220900000000e+000,7.222627393435e+000
7.202400000000e+000,7.221605590890e+000
7.205900000000e+000,7.220583740478e+000
7.187200000000e+000,7.219561849704e+000
7.201700000000e+000,7.218539925843e+000
7.207100000000e+000,7.217517975715e+000
7.197500000000e+000,7.216496005822e+000
7.201900000000e+000,7.215474022422e+000
7.181600000000e+000,7.214452031428e+000
7.181800000000e+000,7.213430038465e+000
7.189100000000e+000,7.212408048688e+000
7.227300000000e+000,7.211386066867e+000
7.208900000000e+000,7.210364097570e+000
7.203100000000e+000,7.209342145541e+000
7.222500000000e+000,7.208320215563e+000
7.230000000000e+000,7.207298312425e+000
7.223400000000e+000,7.206276441019e+000
7.215200000000e+000,7.205254606319e+000
7.201100000000e+000,7.204232813237e+000
7.179400000000e+000,7.203211066428e+000
7.187500000000e+000,7.202189370009e+000
7.174400000000e+000,7.201167727269e+000
7.142600000000e+000,7.200146140612e+000
7.150600000000e+000,7.199124611460e+000
7.174700000000e+000,7.198103140450e+000
7.181700000000e+000,7.197081727855e+000
7.192100000000e+000,7.196060373671e+000
7.196100000000e+000,7.195039077614e+000
7.185600000000e+000,7.194017838917e+000
7.157200000000e+000,7.192996656140e+000
7.206100000000e+000,7.191975527450e+000
7.195400000000e+000,7.190954451776e+000
7.168800000000e+000,7.189933427274e+000
7.166900000000e+000,7.188912451859e+000
7.170700000000e+000,7.187891524706e+000
7.180300000000e+000,7.186870646839e+000
7.190500000000e+000,7.185849821370e+000
7.184300000000e+000,7.184829053474e+000
7.190400000000e+000,7.183808350548e+000
7.192500000000e+000,7.182787722503e+000
7.206400000000e+000,7.181767181673e+000
7.202300000000e+000,7.180746742430e+000
7.202600000000e+000,7.179726421734e+000
7.215500000000e+000,7.178706238228e+000
7.218400000000e+000,7.177686210940e+000
7.213400000000e+000,7.176666360379e+000
7.211500000000e+000,7.175646708516e+000
7.218300000000e+000,7.174627276468e+000
7.225300000000e+000,7.173608082417e+000
7.219600000000e+000,7.172589142701e+000
7.225100000000e+000,7.171570474098e+000
7.207500000000e+000,7.170552091964e+000
7.211000000000e+000,7.169534013208e+000
7.209500000000e+000,7.168516250461e+000
7.201100000000e+000,7.167498815215e+000
7.194800000000e+000,7.166481719225e+000
7.181400000000e+000,7.165464973552e+000
7.193200000000e+000,7.164448588792e+000
7.184500000000e+000,7.163432573554e+000
7.182300000000e+000,7.162416940652e+000
7.190400000000e+000,7.161401706807e+000
7.171300000000e+000,7.160386894290e+000
7.153800000000e+000,7.159372534039e+000
7.135100000000e+000,7.158358663863e+000
7.133200000000e+000,7.157345328396e+000
7.127600000000e+000,7.156332579675e+000
7.144900000000e+000,7.155320479139e+000
7.137200000000e+000,7.154309098605e+000
7.122800000000e+000,7.153298522700e+000
7.123900000000e+000,7.152288849873e+000
7.118200000000e+000,7.151280193694e+000
7.124000000000e+000,7.150272686355e+000
7.133900000000e+000,7.149266482866e+000
7.140400000000e+000,7.148261768369e+000
7.142600000000e+000,7.147258770060e+000
7.117500000000e+000,7.146257776351e+000
7.073400000000e+000,7.145259169514e+000
7.088100000000e+000,7.144263461130e+000
7.061900000000e+000,7.143271302157e+000
7.067800000000e+000,7.142283553542e+000
7.048000000000e+000,7.141301305543e+000
7.065500000000e+000,7.140325967131e+000
7.041100000000e+000,7.139359243943e+000
7.023000000000e+000,7.138403293704e+000
7.018900000000e+000,7.137460454031e+000
7.038600000000e+000,7.136532526451e+000
7.049900000000e+000,7.135619983528e+000
7.075100000000e+000,7.134722055483e+000
7.050400000000e+000,7.133837212376e+000
7.045700000000e+000,7.132963914857e+000
7.056500000000e+000,7.132100520669e+000
7.043900000000e+000,7.131245465116e+000
7.008900000000e+000,7.130397439247e+000
7.006000000000e+000,7.129555315414e+000
7.048800000000e+000,7.128718028327e+000
7.028600000000e+000,7.127884632915e+000
7.036700000000e+000,7.127054402341e+000
7.063400000000e+000,7.126226739179e+000
7.061200000000e+000,7.125401162416e+000
7.076200000000e+000,7.124577300390e+000
7.073000000000e+000,7.123754858561e+000
7.083200000000e+000,7.122933605418e+000
7.121400000000e+000,7.122113356526e+000
7.133800000000e+000,7.121293966033e+000
7.125300000000e+000,7.120475319676e+000
7.110200000000e+000,7.119657326163e+000
7.097900000000e+000,7.118839911399e+000
7.113800000000e+000,7.118023014655e+000
7.118400000000e+000,7.117206585046e+000
7.133300000000e+000,7.116390579279e+000
7.130500000000e+000,7.115574959523e+000
7.144000000000e+000,7.114759692779e+000
7.144700000000e+000,7.113944749248e+000
7.129800000000e+000,7.113130102887e+000
7.144100000000e+000,7.112315731029e+000
7.141600000000e+000,7.111501611783e+000
7.139800000000e+000,7.110687726015e+000
7.135300000000e+000,7.109874057174e+000
7.135000000000e+000,7.109060591366e+000
7.127400000000e+000,7.108247316962e+000
7.130000000000e+000,7.107434224705e+000
7.130500000000e+000,7.106621305907e+000
7.158500000000e+000,7.105808551732e+000
7.161200000000e+000,7.104995951279e+000
7.163900000000e+000,7.104183495480e+000
7.179900000000e+000,7.103371175941e+000
7.177300000000e+000,7.102558984115e+000
7.161700000000e+000,7.101746914203e+000
7.164900000000e+000,7.100934962184e+000
7.153000000000e+000,7.100123122546e+000
7.145100000000e+000,7.099311389846e+000
7.129400000000e+000,7.098499757445e+000
7.135500000000e+000,7.097688217438e+000
7.139400000000e+000,7.096876759502e+000
7.144500000000e+000,7.096065372882e+000
7.157400000000e+000,7.095254047190e+000
7.146800000000e+000,7.094442772863e+000
7.152200000000e+000,7.093631541935e+000
7.142800000000e+000,7.092820346726e+000
7.134400000000e+000,7.092009180049e+000
7.135600000000e+000,7.091198034691e+000
7.124200000000e+000,7.090386903452e+000
7.106500000000e+000,7.089575779422e+000
7.102000000000e+000,7.088764656192e+000
7.097100000000e+000,7.087953528629e+000
7.100500000000e+000,7.087142393422e+000
7.109200000000e+000,7.086331249381e+000
7.120500000000e+000,7.085520097086e+000
7.111000000000e+000,7.084708938083e+000
7.105500000000e+000,7.083897773950e+000
7.103900000000e+000,7.083086606548e+000
7.099300000000e+000,7.082275438101e+000
7.111700000000e+000,7.081464271087e+000
7.110200000000e+000,7.080653108261e+000
7.120200000000e+000,7.079841951984e+000
7.118400000000e+000,7.079030804231e+000
7.106000000000e+000,7.078219666150e+000
7.082200000000e+000,7.077408538143e+000
7.089100000000e+000,7.076597420446e+000
7.074600000000e+000,7.075786314340e+000
7.073400000000e+000,7.074975221991e+000
7.096800000000e+000,7.074164147156e+000
7.103100000000e+000,7.073353095105e+000
7.092100000000e+000,7.072542071500e+000
7.102000000000e+000,7.071731082181e+000
7.096500000000e+000,7.070920133511e+000
7.102500000000e+000,7.070109232188e+000
7.099100000000e+000,7.069298385498e+000
7.082600000000e+000,7.068487601541e+000
7.066200000000e+000,7.067676889693e+000
7.082100000000e+000,7.066866260800e+000
7.092500000000e+000,7.066055726619e+000
7.094900000000e+000,7.065245299679e+000
7.093800000000e+000,7.064434993346e+000
7.099400000000e+000,7.063624821660e+000
7.103300000000e+000,7.062814798860e+000
7.107200000000e+000,7.062004939538e+000
7.102000000000e+000,7.061195258967e+000
7.090500000000e+000,7.060385773786e+000
7.093700000000e+000,7.059576501835e+000
7.076300000000e+000,7.058767461185e+000
7.076200000000e+000,7.057958671201e+000
7.081800000000e+000,7.057150150845e+000
7.082800000000e+000,7.056341919313e+000
7.079000000000e+000,7.055533997401e+000
7.071600000000e+000,7.054726408160e+000
7.074700000000e+000,7.053919176869e+000
7.057900000000e+000,7.053112330604e+000
7.066000000000e+000,7.052305899043e+000
7.053800000000e+000,7.051499913379e+000
7.060700000000e+000,7.050694407917e+000
7.058000000000e+000,7.049889420515e+000
7.077400000000e+000,7.049084994898e+000
7.072600000000e+000,7.048281183137e+000
7.057500000000e+000,7.047478048332e+000
7.046300000000e+000,7.046675667881e+000
7.029100000000e+000,7.045874139319e+000
7.033100000000e+000,7.045073588401e+000
7.032600000000e+000,7.044274179030e+000
7.031500000000e+000,7.043476124718e+000
7.008900000000e+000,7.042679706942e+000
6.990100000000e+000,7.041885308938e+000
6.996300000000e+000,7.041093461875e+000
6.945800000000e+000,7.040304913780e+000
6.940000000000e+000,7.039520806594e+000
6.923700000000e+000,7.038742833011e+000
6.892200000000e+000,7.037973650458e+000
6.873000000000e+000,7.037217666326e+000
6.911200000000e+000,7.036482273151e+000
6.920000000000e+000,7.035779652522e+000
6.914800000000e+000,7.035134026080e+000
6.926200000000e+000,7.034598602609e+000
6.947900000000e+000,7.034197872773e+000
6.945600000000e+000,7.033870593215e+000
6.957800000000e+000,7.033583839564e+000
6.977500000000e+000,7.033321563001e+000
6.975100000000e+000,7.033075441915e+000
6.976700000000e+000,7.032840839292e+000
6.968300000000e+000,7.032614837375e+000
6.963000000000e+000,7.032395475004e+000
6.985600000000e+000,7.032181348143e+000
7.000700000000e+000,7.031971422610e+000
6.995400000000e+000,7.031764951260e+000
6.993900000000e+000,7.031561386474e+000
7.000800000000e+000,7.031360309704e+000
6.982000000000e+000,7.031161392267e+000
6.974100000000e+000,7.030964371715e+000
6.978700000000e+000,7.030769030297e+000
6.993800000000e+000,7.030575182925e+000
6.989100000000e+000,7.030382670212e+000
6.989500000000e+000,7.030191354645e+000
7.003100000000e+000,7.030001115323e+000
7.007200000000e+000,7.029811844644e+000
6.983100000000e+000,7.029623447251e+000
6.965800000000e+000,7.029435838085e+000
6.965800000000e+000,7.029248938226e+000
6.988500000000e+000,7.029062672968e+000
6.991400000000e+000,7.028876972435e+000
7.005600000000e+000,7.028691773341e+000
7.020100000000e+000,7.028507018978e+000
7.017300000000e+000,7.028322659207e+000
7.019800000000e+000,7.028138649999e+000
7.021400000000e+000,7.027954952604e+000
7.019600000000e+000,7.027771532920e+000
7.038000000000e+000,7.027588360812e+000
7.039800000000e+000,7.027405409308e+000
7.040700000000e+000,7.027222654253e+000
7.037600000000e+000,7.027040073772e+000
7.048400000000e+000,7.026857647769e+000
7.041100000000e+000,7.026675357304e+000
7.036200000000e+000,7.026493184703e+000
7.047800000000e+000,7.026311112952e+000
7.053900000000e+000,7.026129125246e+000
7.047100000000e+000,7.025947205510e+000
7.028700000000e+000,7.025765338694e+000
7.039000000000e+000,7.025583510428e+000
7.038300000000e+000,7.025401706221e+000
7.029900000000e+000,7.025219912034e+000
7.043000000000e+000,7.025038114237e+000
7.065100000000e+000,7.024856299274e+000
7.062300000000e+000,7.024674454096e+000
7.054700000000e+000,7.024492566662e+000
7.038700000000e+000,7.024310625659e+000
7.035900000000e+000,7.024128620271e+000
7.036200000000e+000,7.023946540066e+000
7.020500000000e+000,7.023764375208e+000
7.023800000000e+000,7.023582116645e+000
7.033800000000e+000,7.023399756099e+000
7.041300000000e+000,7.023217286033e+000
7.047100000000e+000,7.023034699512e+000
7.038700000000e+000,7.022851990050e+000
7.043100000000e+000,7.022669151514e+000
7.042900000000e+000,7.022486177854e+000
7.047000000000e+000,7.022303062984e+000
7.053700000000e+000,7.022119800591e+000
7.057100000000e+000,7.021936384068e+000
7.045800000000e+000,7.021752806571e+000
7.051600000000e+000,7.021569061050e+000
7.060700000000e+000,7.021385139821e+000
7.066900000000e+000,7.021201034718e+000
7.060400000000e+000,7.021016737404e+000
7.056800000000e+000,7.020832239626e+000
